Date,Symbol,Available Supply,Unlocked Supply,Team Token,Treasury Token,Strategic Sale,Liquidity Management,Airdrop,Volume Reward,Staking Reward
May 02 2023,LOOKS,0,818397688.93,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,375128382.25,160769306.68
May 01 2023,LOOKS,0,817949234.63,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,374814464.24,160634770.39
Apr 30 2023,LOOKS,0,817500780.33,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,374500546.23,160500234.10
Apr 29 2023,LOOKS,0,817052326.03,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,374186628.22,160365697.81
Apr 28 2023,LOOKS,0,816603871.73,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,373872710.21,160231161.52
Apr 27 2023,LOOKS,0,816155417.43,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,373558792.20,160096625.23
Apr 26 2023,LOOKS,0,815706963.13,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,373244874.19,159962088.94
Apr 25 2023,LOOKS,0,815258508.83,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,372930956.18,159827552.65
Apr 24 2023,LOOKS,0,814810054.53,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,372617038.17,159693016.36
Apr 23 2023,LOOKS,0,814361600.23,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,372303120.16,159558480.07
Apr 22 2023,LOOKS,0,813913145.93,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,371989202.15,159423943.78
Apr 21 2023,LOOKS,0,813464691.63,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,371675284.14,159289407.49
Apr 20 2023,LOOKS,0,813016237.33,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,371361366.13,159154871.20
Apr 19 2023,LOOKS,0,812567783.03,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,371047448.12,159020334.91
Apr 18 2023,LOOKS,0,812119328.73,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,370733530.11,158885798.62
Apr 17 2023,LOOKS,0,811670874.43,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,370419612.10,158751262.33
Apr 16 2023,LOOKS,0,811222420.14,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,370105694.09,158616726.04
Apr 15 2023,LOOKS,0,810773965.84,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,369791776.08,158482189.75
Apr 14 2023,LOOKS,0,810325511.54,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,369477858.08,158347653.46
Apr 13 2023,LOOKS,0,809877057.24,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,369163940.07,158213117.17
Apr 12 2023,LOOKS,0,809428602.94,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,368850022.06,158078580.88
Apr 11 2023,LOOKS,0,808980148.64,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,368536104.05,157944044.59
Apr 10 2023,LOOKS,0,808531694.34,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,368222186.04,157809508.30
Apr 09 2023,LOOKS,0,808083240.04,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,367908268.03,157674972.01
Apr 08 2023,LOOKS,0,807634785.74,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,367594350.02,157540435.72
Apr 07 2023,LOOKS,0,807186331.44,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,367280432.01,157405899.43
Apr 06 2023,LOOKS,0,806737877.14,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,366966514.00,157271363.14
Apr 05 2023,LOOKS,0,806289422.84,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,366652595.99,157136826.85
Apr 04 2023,LOOKS,0,805840968.54,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,366338677.98,157002290.56
Apr 03 2023,LOOKS,0,805392514.24,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,366024759.97,156867754.27
Apr 02 2023,LOOKS,0,804944059.94,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,365710841.96,156733217.98
Apr 01 2023,LOOKS,0,804495605.64,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,365396923.95,156598681.69
Mar 31 2023,LOOKS,0,804047151.34,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,365083005.94,156464145.40
Mar 30 2023,LOOKS,0,803598697.04,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,364769087.93,156329609.11
Mar 29 2023,LOOKS,0,803150242.74,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,364455169.92,156195072.82
Mar 28 2023,LOOKS,0,802701788.44,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,364141251.91,156060536.53
Mar 27 2023,LOOKS,0,802253334.14,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,363827333.90,155926000.24
Mar 26 2023,LOOKS,0,801804879.85,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,363513415.89,155791463.95
Mar 25 2023,LOOKS,0,801356425.55,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,363199497.88,155656927.66
Mar 24 2023,LOOKS,0,788407971.25,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,362885579.87,155522391.37
Mar 23 2023,LOOKS,0,787959516.95,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,362571661.86,155387855.08
Mar 22 2023,LOOKS,0,787511062.65,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,362257743.85,155253318.79
Mar 21 2023,LOOKS,0,787062608.35,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,361943825.84,155118782.50
Mar 20 2023,LOOKS,0,786614154.05,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,361629907.83,154984246.21
Mar 19 2023,LOOKS,0,786165699.75,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,361315989.82,154849709.92
Mar 18 2023,LOOKS,0,785717245.45,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,361002071.81,154715173.63
Mar 17 2023,LOOKS,0,785268791.15,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,360688153.80,154580637.34
Mar 16 2023,LOOKS,0,784820336.85,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,360374235.80,154446101.06
Mar 15 2023,LOOKS,0,784371882.55,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,360060317.79,154311564.77
Mar 14 2023,LOOKS,0,783923428.25,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,359746399.78,154177028.48
Mar 13 2023,LOOKS,0,783474973.95,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,359432481.77,154042492.19
Mar 13 2023,LOOKS,0,783474973.95,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,359432481.77,154042492.19
Mar 12 2023,LOOKS,0,783026519.65,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,359118563.76,153907955.90
Mar 11 2023,LOOKS,0,782578065.35,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,358804645.75,153773419.61
Mar 10 2023,LOOKS,0,782129611.05,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,358490727.74,153638883.32
Mar 09 2023,LOOKS,0,781681156.75,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,358176809.73,153504347.03
Mar 08 2023,LOOKS,0,781232702.45,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,357862891.72,153369810.74
Mar 07 2023,LOOKS,0,780784248.15,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,357548973.71,153235274.45
Mar 06 2023,LOOKS,0,780335793.86,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,357235055.70,153100738.16
Mar 05 2023,LOOKS,0,779887339.56,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,356921137.69,152966201.87
Mar 04 2023,LOOKS,0,779438885.26,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,356607219.68,152831665.58
Mar 03 2023,LOOKS,0,778990430.96,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,356293301.67,152697129.29
Mar 02 2023,LOOKS,0,778541976.66,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,355979383.66,152562593.00
Mar 01 2023,LOOKS,0,778093522.36,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,355665465.65,152428056.71
Feb 28 2023,LOOKS,0,777645068.06,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,355351547.64,152293520.42
Feb 27 2023,LOOKS,0,777196613.76,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,355037629.63,152158984.13
Feb 26 2023,LOOKS,0,776748159.46,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,354723711.62,152024447.84
Feb 25 2023,LOOKS,0,776299705.16,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,354409793.61,151889911.55
Feb 24 2023,LOOKS,0,775851250.86,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,354095875.60,151755375.26
Feb 23 2023,LOOKS,0,775402796.56,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,353781957.59,151620838.97
Feb 22 2023,LOOKS,0,774954342.26,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,353468039.58,151486302.68
Feb 21 2023,LOOKS,0,774505887.96,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,353154121.57,151351766.39
Feb 20 2023,LOOKS,0,774057433.66,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,352840203.56,151217230.10
Feb 18 2023,LOOKS,0,773160525.06,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,352212367.54,150948157.52
Feb 17 2023,LOOKS,0,772712070.76,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,351898449.53,150813621.23
Feb 16 2023,LOOKS,0,772263616.46,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,351584531.53,150679084.94
Feb 15 2023,LOOKS,0,771815162.16,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,351270613.52,150544548.65
Feb 14 2023,LOOKS,0,771366707.87,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,350956695.51,150410012.36
Feb 13 2023,LOOKS,0,770918253.57,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,350642777.50,150275476.07
Feb 12 2023,LOOKS,0,770469799.27,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,350328859.49,150140939.78
Feb 11 2023,LOOKS,0,770021344.97,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,350014941.48,150006403.49
Feb 10 2023,LOOKS,0,769572890.67,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,349701023.47,149871867.20
Feb 09 2023,LOOKS,0,769124436.37,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,349387105.46,149737330.91
Feb 08 2023,LOOKS,0,768675982.07,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,349073187.45,149602794.62
Feb 07 2023,LOOKS,0,768227527.77,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,348759269.44,149468258.33
Feb 06 2023,LOOKS,0,767779073.47,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,348445351.43,149333722.04
Feb 05 2023,LOOKS,0,767330619.17,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,348131433.42,149199185.75
Feb 04 2023,LOOKS,0,766882164.87,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,347817515.41,149064649.46
Feb 03 2023,LOOKS,0,766433710.57,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,347503597.40,148930113.17
Feb 02 2023,LOOKS,0,765985256.27,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,347189679.39,148795576.88
Feb 01 2023,LOOKS,0,765536801.97,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,346875761.38,148661040.59
Jan 31 2023,LOOKS,0,765088347.67,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,346561843.37,148526504.30
Jan 30 2023,LOOKS,0,764639893.37,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,346247925.36,148391968.01
Jan 29 2023,LOOKS,0,764191439.07,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,345934007.35,148257431.72
Jan 28 2023,LOOKS,0,763742984.77,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,345620089.34,148122895.43
Jan 27 2023,LOOKS,0,763294530.47,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,345306171.33,147988359.14
Jan 26 2023,LOOKS,0,762846076.17,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,344992253.32,147853822.85
Jan 25 2023,LOOKS,0,762397621.88,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,344678335.31,147719286.56
Jan 24 2023,LOOKS,0,761949167.58,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,344364417.30,147584750.27
Jan 23 2023,LOOKS,0,761500713.28,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,344050499.29,147450213.98
Jan 22 2023,LOOKS,0,761052258.98,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,343736581.28,147315677.69
Jan 21 2023,LOOKS,0,760603804.68,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,343422663.27,147181141.40
Jan 20 2023,LOOKS,0,760155350.38,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,343108745.26,147046605.11
Jan 19 2023,LOOKS,0,759706896.08,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,342794827.25,146912068.82
Jan 18 2023,LOOKS,0,759258441.78,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,342480909.25,146777532.53
Jan 17 2023,LOOKS,0,758809987.48,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,342166991.24,146642996.24
Jan 16 2023,LOOKS,0,758361533.18,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,341853073.23,146508459.95
Jan 15 2023,LOOKS,0,757913078.88,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,341539155.22,146373923.66
Jan 14 2023,LOOKS,0,757464624.58,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,341225237.21,146239387.37
Jan 13 2023,LOOKS,0,757016170.28,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,340911319.20,146104851.08
Jan 12 2023,LOOKS,0,756567715.98,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,340597401.19,145970314.79
Jan 11 2023,LOOKS,0,756119261.68,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,340283483.18,145835778.50
Jan 10 2023,LOOKS,0,755670807.38,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,339969565.17,145701242.21
Jan 09 2023,LOOKS,0,755222353.08,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,339655647.16,145566705.93
Jan 08 2023,LOOKS,0,754773898.78,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,339341729.15,145432169.64
Jan 07 2023,LOOKS,0,754325444.48,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,339027811.14,145297633.35
Jan 06 2023,LOOKS,0,753876990.18,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,338713893.13,145163097.06
Jan 05 2023,LOOKS,0,753428535.89,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,338399975.12,145028560.77
Jan 04 2023,LOOKS,0,752980081.59,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,338086057.11,144894024.48
Jan 03 2023,LOOKS,0,752531627.29,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,337772139.10,144759488.19
Jan 02 2023,LOOKS,0,752186250.00,50000000.00,50000000.00,33000000.00,17000000.00,120000000.00,337530375.00,144655875.00
Jan 01 2023,LOOKS,0,713723389.94,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,336856372.96,144367016.98
Dec 31 2022,LOOKS,0,712940481.11,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,336308336.78,144132144.33
Dec 30 2022,LOOKS,0,712157572.28,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,335760300.60,143897271.68
Dec 29 2022,LOOKS,0,711374663.45,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,335212264.42,143662399.04
Dec 28 2022,LOOKS,0,710591754.62,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,334664228.24,143427526.39
Dec 27 2022,LOOKS,0,709808845.79,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,334116192.05,143192653.74
Dec 26 2022,LOOKS,0,709025936.96,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,333568155.87,142957781.09
Dec 25 2022,LOOKS,0,708243028.13,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,333020119.69,142722908.44
Dec 24 2022,LOOKS,0,707460119.30,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,332472083.51,142488035.79
Dec 23 2022,LOOKS,0,706677210.48,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,331924047.33,142253163.14
Dec 22 2022,LOOKS,0,705894301.65,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,331376011.15,142018290.49
Dec 21 2022,LOOKS,0,705111392.82,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,330827974.97,141783417.85
Dec 20 2022,LOOKS,0,704328483.99,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,330279938.79,141548545.20
Dec 19 2022,LOOKS,0,703545575.16,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,329731902.61,141313672.55
Dec 18 2022,LOOKS,0,702762666.33,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,329183866.43,141078799.90
Dec 17 2022,LOOKS,0,701979757.50,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,328635830.25,140843927.25
Dec 16 2022,LOOKS,0,701196848.67,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,328087794.07,140609054.60
Dec 15 2022,LOOKS,0,700413939.84,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,327539757.89,140374181.95
Dec 14 2022,LOOKS,0,699631031.01,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,326991721.71,140139309.30
Dec 13 2022,LOOKS,0,698848122.18,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,326443685.53,139904436.65
Dec 12 2022,LOOKS,0,698065213.35,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,325895649.35,139669564.01
Dec 11 2022,LOOKS,0,697282304.52,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,325347613.17,139434691.36
Dec 10 2022,LOOKS,0,696499395.70,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,324799576.99,139199818.71
Dec 09 2022,LOOKS,0,695716486.87,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,324251540.81,138964946.06
Dec 08 2022,LOOKS,0,694933578.04,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,323703504.63,138730073.41
Dec 07 2022,LOOKS,0,694150669.21,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,323155468.45,138495200.76
Dec 06 2022,LOOKS,0,693367760.38,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,322607432.26,138260328.11
Dec 05 2022,LOOKS,0,692584851.55,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,322059396.08,138025455.46
Dec 04 2022,LOOKS,0,691801942.72,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,321511359.90,137790582.82
Dec 03 2022,LOOKS,0,691019033.89,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,320963323.72,137555710.17
Dec 02 2022,LOOKS,0,690236125.06,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,320415287.54,137320837.52
Dec 01 2022,LOOKS,0,689453216.23,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,319867251.36,137085964.87
Nov 30 2022,LOOKS,0,688670307.40,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,319319215.18,136851092.22
Nov 29 2022,LOOKS,0,687887398.57,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,318771179.00,136616219.57
Nov 28 2022,LOOKS,0,687104489.74,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,318223142.82,136381346.92
Nov 27 2022,LOOKS,0,686321580.91,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,317675106.64,136146474.27
Nov 26 2022,LOOKS,0,685538672.09,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,317127070.46,135911601.63
Nov 25 2022,LOOKS,0,684755763.26,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,316579034.28,135676728.98
Nov 24 2022,LOOKS,0,683972854.43,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,316030998.10,135441856.33
Nov 23 2022,LOOKS,0,683189945.60,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,315482961.92,135206983.68
Nov 22 2022,LOOKS,0,682407036.77,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,314934925.74,134972111.03
Nov 20 2022,LOOKS,0,680841219.11,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,313838853.38,134502365.73
Nov 19 2022,LOOKS,0,680058310.28,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,313290817.20,134267493.08
Nov 18 2022,LOOKS,0,679275401.45,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,312742781.02,134032620.44
Nov 17 2022,LOOKS,0,678492492.62,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,312194744.84,133797747.79
Nov 16 2022,LOOKS,0,677709583.79,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,311646708.66,133562875.14
Nov 15 2022,LOOKS,0,676926674.96,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,311098672.47,133328002.49
Nov 14 2022,LOOKS,0,676143766.13,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,310550636.29,133093129.84
Nov 13 2022,LOOKS,0,675360857.31,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,310002600.11,132858257.19
Nov 12 2022,LOOKS,0,674577948.48,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,309454563.93,132623384.54
Nov 11 2022,LOOKS,0,673795039.65,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,308906527.75,132388511.89
Nov 10 2022,LOOKS,0,673012130.82,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,308358491.57,132153639.25
Nov 09 2022,LOOKS,0,672229221.99,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,307810455.39,131918766.60
Nov 08 2022,LOOKS,0,671446313.16,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,307262419.21,131683893.95
Nov 07 2022,LOOKS,0,670663404.33,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,306714383.03,131449021.30
Nov 06 2022,LOOKS,0,669880495.50,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,306166346.85,131214148.65
Nov 05 2022,LOOKS,0,669097586.67,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,305618310.67,130979276.00
Nov 04 2022,LOOKS,0,668314677.84,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,305070274.49,130744403.35
Nov 03 2022,LOOKS,0,667531769.01,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,304522238.31,130509530.70
Nov 02 2022,LOOKS,0,666748860.18,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,303974202.13,130274658.06
Nov 01 2022,LOOKS,0,665965951.35,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,303426165.95,130039785.41
Oct 31 2022,LOOKS,0,665183042.53,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,302878129.77,129804912.76
Oct 30 2022,LOOKS,0,664400133.70,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,302330093.59,129570040.11
Oct 29 2022,LOOKS,0,663617224.87,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,301782057.41,129335167.46
Oct 28 2022,LOOKS,0,662834316.04,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,301234021.23,129100294.81
Oct 27 2022,LOOKS,0,662051407.21,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,300685985.05,128865422.16
Oct 26 2022,LOOKS,0,661268498.38,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,300137948.87,128630549.51
Oct 25 2022,LOOKS,0,660485589.55,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,299589912.68,128395676.86
Oct 24 2022,LOOKS,0,659702680.72,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,299041876.50,128160804.22
Oct 23 2022,LOOKS,0,658919771.89,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,298493840.32,127925931.57
Oct 22 2022,LOOKS,0,658136863.06,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,297945804.14,127691058.92
Oct 21 2022,LOOKS,0,657353954.23,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,297397767.96,127456186.27
Oct 20 2022,LOOKS,0,656571045.40,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,296849731.78,127221313.62
Oct 19 2022,LOOKS,0,655788136.57,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,296301695.60,126986440.97
Oct 18 2022,LOOKS,0,655005227.74,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,295753659.42,126751568.32
Oct 17 2022,LOOKS,0,654222318.92,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,295205623.24,126516695.67
Oct 16 2022,LOOKS,0,653439410.09,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,294657587.06,126281823.03
Oct 15 2022,LOOKS,0,652656501.26,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,294109550.88,126046950.38
Oct 14 2022,LOOKS,0,651873592.43,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,293561514.70,125812077.73
Oct 13 2022,LOOKS,0,651090683.60,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,293013478.52,125577205.08
Oct 12 2022,LOOKS,0,650307774.77,25000000.00,37500000.00,33000000.00,17000000.00,120000000.00,292465442.34,125342332.43
Oct 11 2022,LOOKS,0,637024865.94,25000000.00,25000000.00,33000000.00,17000000.00,120000000.00,291917406.16,125107459.78
Oct 10 2022,LOOKS,0,636241957.11,25000000.00,25000000.00,33000000.00,17000000.00,120000000.00,291369369.98,124872587.13
Oct 09 2022,LOOKS,0,635459048.28,25000000.00,25000000.00,33000000.00,17000000.00,120000000.00,290821333.80,124637714.48
Oct 08 2022,LOOKS,0,634676139.45,25000000.00,25000000.00,33000000.00,17000000.00,120000000.00,290273297.62,124402841.84
Oct 07 2022,LOOKS,0,633893230.62,25000000.00,25000000.00,33000000.00,17000000.00,120000000.00,289725261.44,124167969.19
Oct 06 2022,LOOKS,0,633110321.79,25000000.00,25000000.00,33000000.00,17000000.00,120000000.00,289177225.26,123933096.54
Oct 05 2022,LOOKS,0,632327412.96,25000000.00,25000000.00,33000000.00,17000000.00,120000000.00,288629189.08,123698223.89
Oct 04 2022,LOOKS,0,631544504.14,25000000.00,25000000.00,33000000.00,17000000.00,120000000.00,288081152.89,123463351.24
Oct 03 2022,LOOKS,0,630761595.31,25000000.00,25000000.00,33000000.00,17000000.00,120000000.00,287533116.71,123228478.59
Oct 02 2022,LOOKS,0,629978686.48,25000000.00,25000000.00,33000000.00,17000000.00,120000000.00,286985080.53,122993605.94
Oct 01 2022,LOOKS,0,629195777.65,25000000.00,25000000.00,33000000.00,17000000.00,120000000.00,286437044.35,122758733.29
Sep 30 2022,LOOKS,0,628412868.82,25000000.00,25000000.00,33000000.00,17000000.00,120000000.00,285889008.17,122523860.65
